date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2023-03-08,220.0,0.0,0.0,274.0,240.0,274.0,54.0,106402000.0,28821521800.0,9600.0,124.5,0.0,0.0,274.0,67156200.0,11241890000.0,11241890000.0,1690000000.0,169200.0,5320000.0,,4150300.0,1030670000.0,11.0
2023-03-09,274.0,0.0,0.0,342.0,330.0,342.0,68.0,52800300.0,18021321000.0,3207.0,155.5,0.0,0.0,342.0,51088200.0,11241890000.0,11241890000.0,1690000000.0,117600.0,423300.0,,0.0,0.0,0.0
2023-03-10,342.0,0.0,0.0,426.0,320.0,426.0,84.0,677307800.0,253134850200.0,66745.0,193.6,0.0,0.0,426.0,70285100.0,11241890000.0,11241890000.0,1690000000.0,2841800.0,9787400.0,,0.0,0.0,0.0
2023-03-13,426.0,0.0,0.0,530.0,412.0,530.0,104.0,179128300.0,86174671900.0,22313.0,240.9,0.0,0.0,530.0,19391700.0,11241890000.0,11241890000.0,1690000000.0,1609900.0,3683400.0,,0.0,0.0,0.0
2023-03-14,530.0,0.0,0.0,660.0,550.0,660.0,130.0,312775700.0,196915765000.0,41995.0,300.0,0.0,0.0,660.0,32333400.0,11241890000.0,11241890000.0,1690000000.0,10904400.0,11060700.0,,0.0,0.0,0.0
2023-03-15,660.0,0.0,0.0,825.0,700.0,825.0,165.0,161465400.0,127539263500.0,27215.0,375.0,0.0,0.0,825.0,28032300.0,11241890000.0,11241890000.0,1690000000.0,3244200.0,10637500.0,,0.0,0.0,0.0
2023-03-16,825.0,0.0,0.0,1000.0,770.0,770.0,-55.0,318325100.0,279814081000.0,65373.0,350.0,770.0,15858600.0,0.0,0.0,11241890000.0,11241890000.0,1690000000.0,1660500.0,3082800.0,,0.0,0.0,0.0
2023-03-17,770.0,0.0,0.0,755.0,720.0,720.0,-50.0,42306900.0,30962216500.0,3603.0,327.3,720.0,38025000.0,0.0,0.0,11241890000.0,11241890000.0,1690000000.0,71300.0,361300.0,,0.0,0.0,0.0
2023-03-20,720.0,0.0,0.0,670.0,670.0,670.0,-50.0,17013900.0,11399313000.0,1193.0,304.5,670.0,34424900.0,0.0,0.0,11241890000.0,11241890000.0,1690000000.0,100000.0,4207000.0,,1000000.0,670000000.0,1.0
2023-03-21,670.0,0.0,0.0,790.0,625.0,760.0,90.0,332056300.0,244442988500.0,48421.0,345.5,765.0,256400.0,760.0,5891300.0,11241890000.0,11241890000.0,1690000000.0,7226300.0,7064300.0,,2104000.0,1473040000.0,2.0
2023-03-24,760.0,0.0,0.0,805.0,710.0,710.0,-50.0,84081600.0,62620808500.0,16325.0,322.7,710.0,3041000.0,0.0,0.0,11241890000.0,11241890000.0,1690000000.0,1981800.0,2084200.0,,0.0,0.0,0.0
2023-03-27,710.0,0.0,0.0,755.0,665.0,710.0,0.0,89259600.0,61733442500.0,17340.0,322.7,715.0,673300.0,710.0,12608500.0,11241890000.0,11241890000.0,1690000000.0,2555800.0,7890900.0,,0.0,0.0,0.0
2023-03-28,710.0,0.0,0.0,780.0,715.0,755.0,45.0,104381900.0,78203584500.0,17499.0,343.2,755.0,1155500.0,750.0,803800.0,11241890000.0,11241890000.0,1690000000.0,2520400.0,2279400.0,,2130000.0,1511250000.0,2.0
2023-03-29,755.0,0.0,0.0,760.0,715.0,735.0,-20.0,33896100.0,24919633000.0,6793.0,334.1,735.0,637900.0,730.0,202500.0,11241890000.0,11241890000.0,1690000000.0,108800.0,571200.0,,0.0,0.0,0.0
2023-03-30,735.0,0.0,0.0,785.0,720.0,740.0,5.0,54759400.0,41294552000.0,9585.0,336.4,745.0,162700.0,740.0,4680800.0,11241890000.0,11241890000.0,1690000000.0,542300.0,3852800.0,,45100.0,33148500.0,4.0
