date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2024-04-01,131.0,0.0,0.0,171.0,116.0,139.0,8.0,700397300.0,102113801600.0,73264.0,106.1,139.0,1328300.0,138.0,318900.0,2539601000.0,511600000.0,510000000.0,36550000.0,35919400.0,,57300.0,8595000.0,1.0
2024-04-02,139.0,0.0,0.0,147.0,105.0,108.0,-31.0,195863000.0,23523897600.0,19406.0,82.4,108.0,3341900.0,107.0,508400.0,2539601000.0,511600000.0,510000000.0,17623200.0,17321700.0,,11433200.0,1497749200.0,1.0
2024-04-03,108.0,0.0,0.0,113.0,96.0,100.0,-8.0,76796400.0,7876323100.0,7864.0,76.3,100.0,49800.0,99.0,621600.0,2539601000.0,511600000.0,510000000.0,476800.0,350000.0,,3954800.0,655596800.0,2.0
2024-04-04,100.0,0.0,0.0,117.0,100.0,116.0,16.0,115448200.0,12926499400.0,9676.0,88.5,116.0,1951700.0,115.0,531100.0,2539601000.0,511600000.0,510000000.0,2100.0,34400.0,,18300.0,2919100.0,3.0
2024-04-05,116.0,0.0,0.0,125.0,110.0,113.0,-3.0,25798900.0,2920229300.0,2353.0,86.3,114.0,855900.0,113.0,106500.0,2539601000.0,511600000.0,510000000.0,7600.0,0.0,,0.0,0.0,0.0
2024-04-16,113.0,0.0,0.0,116.0,106.0,111.0,-2.0,23738500.0,2640505200.0,2311.0,84.7,112.0,25300.0,111.0,68100.0,2539601000.0,511600000.0,510000000.0,2000.0,28900.0,,0.0,0.0,0.0
2024-04-17,111.0,0.0,0.0,113.0,109.0,111.0,0.0,24029900.0,2663953800.0,1536.0,84.7,112.0,1182400.0,111.0,267500.0,2539601000.0,511600000.0,510000000.0,21100.0,27700.0,,0.0,0.0,0.0
2024-04-18,111.0,0.0,0.0,148.0,110.0,131.0,20.0,338272800.0,44999614600.0,28512.0,100.0,132.0,144700.0,131.0,582500.0,2539601000.0,511600000.0,510000000.0,6499800.0,5936000.0,,0.0,0.0,0.0
2024-04-19,131.0,0.0,0.0,133.0,118.0,120.0,-11.0,62234300.0,7684982300.0,6159.0,91.6,121.0,90300.0,120.0,270000.0,2539601000.0,511600000.0,510000000.0,0.0,23900.0,,0.0,0.0,0.0
2024-04-22,120.0,0.0,0.0,127.0,120.0,124.0,4.0,23863400.0,2946028800.0,2923.0,94.7,125.0,282700.0,124.0,617600.0,2539601000.0,511600000.0,510000000.0,482600.0,660300.0,,0.0,0.0,0.0
2024-04-23,124.0,0.0,0.0,126.0,120.0,123.0,-1.0,14732500.0,1793782000.0,1645.0,93.9,124.0,273500.0,123.0,21500.0,2539601000.0,511600000.0,510000000.0,76300.0,240000.0,,0.0,0.0,0.0
2024-04-24,123.0,0.0,0.0,129.0,108.0,122.0,-1.0,63346200.0,7709052600.0,3701.0,93.1,123.0,10800.0,122.0,423200.0,2539601000.0,511600000.0,510000000.0,806400.0,1818500.0,,0.0,0.0,0.0
