date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2019-07-29,1790.0,0.0,0.0,1810.0,1790.0,1810.0,20.0,78000.0,139761000.0,18.0,6568.0,1950.0,14100.0,1810.0,2000.0,3370734900.0,3370734900.0,3370734900.0,100.0,2000.0,,0.0,0.0,0.0
2019-07-30,1810.0,0.0,0.0,1800.0,1800.0,1800.0,-10.0,2000.0,3600000.0,2.0,6531.7,1800.0,100.0,1750.0,2000.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-07-31,1800.0,0.0,0.0,1795.0,1675.0,1795.0,-5.0,17900.0,30303500.0,9.0,6513.5,1795.0,900.0,1710.0,10000.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-08-01,1795.0,0.0,0.0,1790.0,1670.0,1790.0,-5.0,51500.0,87061000.0,24.0,6495.4,1850.0,50000.0,1680.0,4600.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-08-02,1790.0,0.0,0.0,1900.0,1700.0,1790.0,0.0,66800.0,118829000.0,22.0,6495.4,1790.0,500.0,1680.0,10000.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-08-05,1790.0,0.0,0.0,1950.0,1700.0,1950.0,160.0,171000.0,321588000.0,30.0,7076.0,1950.0,8600.0,1900.0,13600.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-08-06,1950.0,0.0,0.0,2400.0,1900.0,2100.0,150.0,66200.0,128281000.0,37.0,7620.3,2100.0,32600.0,1915.0,1800.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-08-07,2100.0,0.0,0.0,2450.0,1900.0,1980.0,-120.0,77900.0,157763000.0,76.0,7184.8,1970.0,7300.0,1900.0,17800.0,3370734900.0,3370734900.0,3370734900.0,0.0,3600.0,,0.0,0.0,0.0
2019-08-08,1980.0,0.0,0.0,2110.0,1900.0,1920.0,-60.0,70200.0,136856000.0,29.0,6967.1,1920.0,300.0,1905.0,5000.0,3370734900.0,3370734900.0,3370734900.0,0.0,4000.0,,0.0,0.0,0.0
2019-08-09,1920.0,0.0,0.0,1990.0,1920.0,1990.0,70.0,6100.0,11892500.0,11.0,7221.1,1990.0,9900.0,1915.0,11000.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
2019-08-12,1990.0,0.0,0.0,1990.0,1990.0,1990.0,0.0,2200.0,4378000.0,5.0,7221.1,2010.0,2000.0,1990.0,800.0,3370734900.0,3370734900.0,3370734900.0,0.0,0.0,,0.0,0.0,0.0
